BPS_ID#;KECAMATAN NAME;2010_male;2010_female;2010_total;2015_male;2015_female;2015_total;2015_adult;poverty_rupiah;poverty_people;poverty_percent;electricty_percent
5108040;Banjar;34201;34759;68960;35345;36023;71368;52570;327357;5094;7,14;99,5
5108060;Buleleng;64241;64658;128899;66993;67680;134673;99202;327357;3504;2,6;100
5108030;Busungbiu;19755;19964;39719;20110;20379;40489;29825;327357;1904;4,7;99,42
5108010;Gerokgak;39623;39202;78825;41429;41127;82556;60812;327357;7155;8,67;98,28
5108080;Kubutambahan;27245;26520;53765;27872;27192;55064;40561;327357;5999;10,89;89,5
5108070;Sawan;28964;29614;58578;29601;30368;59969;44174;327357;3824;6,38;99,71
5108020;Seririt;34210;35362;69572;35205;36492;71697;52813;327357;6929;9,66;99,37
5108050;Sukasada;35905;36145;72050;37683;38031;75713;55771;327357;5074;6,7;98,83
5108090;Tejakula;27250;26507;53757;27343;26672;54015;39788;327357;3946;7,31;100
5104020;Blahbatuh;33245;32630;65875;35035;34494;69529;52171;320805;1590;2,29;100
5104030;Gianyar;43906;42937;86843;46114;45253;91367;68557;320805;2320;2,54;100
5104070;Payangan;20625;20539;41164;21189;21168;42357;31782;320805;3715;8,77;100
5104010;Sukawati;56037;54392;110429;60430;58849;119279;89500;320805;1875;1,57;100
5104040;Tampaksiring;23324;22494;45818;24156;23366;47522;35658;320805;4059;8,54;100
5104060;Tegallalang;25318;25007;50325;26284;26043;52327;39263;320805;8599;16,43;100
5104050;Ubud;35038;34285;69323;36444;35773;72217;54187;320805;730;1,01;100
5101021;Jembrana;25396;26238;51634;26434;27412;53845;40872;330073;3041;5,65;99,92
5101010;Melaya;25259;25122;50381;26114;26073;52187;39613;330073;4046;7,75;100
5101030;Mendoyo;27615;28607;56222;28242;29340;57582;43707;330073;2792;4,85;99,93
5101020;Negara;39148;38670;77818;40919;40548;81467;61838;330073;4796;5,89;100
5101040;Pekutatan;12644;12939;25583;12957;13286;26243;19920;330073;1156;4,4;100
5107050;Abang;30676;30289;60965;31189;30898;62087;45665;269866;6795;10,94;99,07
5107060;Bebandem;22434;22726;45160;22767;23126;45893;33755;269866;3621;7,89;90,08
5107040;Karangasem;41370;41236;82606;43007;43115;86123;63343;269866;6155;7,15;99,69
5107080;Kubu;29259;27794;57053;29910;28510;58421;42969;269866;7258;12,42;98,92
5107030;Manggis;21828;22213;44041;22348;22806;45154;33211;269866;1670;3,7;98,8
5107010;Rendang;18633;18298;36931;19571;19270;38841;28567;269866;994;2,56;97,57
5107070;Selat;18852;19262;38114;19341;19809;39150;28795;269866;1909;4,88;96,89
5107020;Sidemen;15598;16019;31617;16064;16553;32617;23990;269866;1928;5,91;99,54
5105020;Banjarangkan;18535;18580;37115;19261;19350;38611;29381;264866;1037;2,69;100
5105040;Dawan;16336;16841;33177;16803;17392;34195;26021;264866;1513;4,42;99,92
5105030;Klungkung;27143;27998;55141;28142;29160;57302;43604;264866;1295;2,26;99,97
5105010;Nusapenida;22489;22621;45110;22608;22806;45414;34558;264866;8265;18,2;99,64
5171030;Denpasar Barat;117417;112018;229435;130271;124631;254901;193314;463271;5682;2,23;100
5171010;Denpasar Selatan;125311;119540;244851;142768;136588;279356;211860;463271;3508;1,26;100
5171020;Denpasar Timur;70464;67940;138404;76784;74263;151047;114552;463271;4589;3,04;100
5171031;Denpasar Utara;90101;85798;175899;99431;94971;194403;147432;463271;7161;3,68;100
5102060;Baturiti;23226;23199;46425;23886;23925;47811;37841;365022;4646;9,72;100
5102040;Kediri;42479;41736;84215;45615;44963;90578;71689;365022;3093;3,41;100
5102020;Kerambitan;18632;19072;37704;19061;19560;38621;30567;365022;1230;3,18;100
5102050;Marga;19938;20415;40353;20440;20978;41418;32781;365022;1558;3,76;99,99
5102070;Penebel;21505;22599;44104;21688;22856;44545;35256;365022;1324;2,97;99,9
5102080;Pupuan;19137;19224;38361;19391;19530;38920;30804;365022;6260;16,08;99,53
5102010;Selemadeg;9425;9837;19262;9580;9990;19570;15489;365022;1574;8,04;99,92
5102012;Selemadeg Barat;9366;9443;18809;9570;9680;19250;15236;365022;1412;7,34;99,9
5102011;Selemadeg Timur;10348;10806;21154;10470;10979;21448;16976;365022;1524;7,11;99,99
5102030;Tabanan;35252;35274;70526;36584;36712;73296;58011;365022;1430;1,95;100
1901092;Bakam;8891;7776;16667;9716;8485;18201;13068;385899;1559;8,57;99,35
1901130;Belinyu;23076;21325;44401;25557;23578;49135;35278;385899;1845;3,75;99,18
1901070;Mendo Barat;22032;20258;42290;24538;22522;47061;33789;385899;5760;12,24;99,87
1901080;Merawang;13657;12543;26200;15009;13762;28771;20657;385899;1332;4,63;99,96
1901091;Pemali;12946;12039;24985;14997;13922;28919;20763;385899;621;2,15;100
1901081;Puding Besar;8628;7757;16385;9333;8375;17708;12714;385899;2506;14,15;99,98
1901131;Riau Silip;12410;11231;23641;14108;12746;26854;19281;385899;1997;7,44;96,38
1901090;Sungai Liat;42722;39913;82635;48573;45301;93874;67401;385899;1770;1,89;99,35
1903050;Jebus;25370;22802;48172;10917;10022;20939;14463;399401;446;2,13;98,79
1903010;Kelapa;15875;14662;30537;17024;15735;32760;22627;399401;1536;4,69;98,5
1903030;Mentok;23734;21789;45523;27394;25161;52555;36300;399401;653;1,24;99,93
1903051;PARITTIGA;NA;NA;NA;18526;16461;34988;24166;399401;446;1,27;98,31
1903040;Simpang Teritip;13740;12799;26539;15011;13993;29003;20033;399401;2373;8,18;92,12
1903020;Tempilang;12545;11834;24379;13373;12625;25998;17957;399401;556;2,14;99,62
1905040;Air Gegas;19591;18157;37748;21876;20261;42138;29537;374778;1135;2,69;82,66
1905051;KEPULAUAN PONGOK;NA;NA;NA;2469;2259;4728;3314;374778;2315;48,96;84,35
1905050;Lepar Pongok;6094;5612;11706;3939;3607;7546;5290;374778;336;4,45;99,76
1905010;Payung;9648;8966;18614;10663;9901;20564;14414;374778;187;0,91;99,21
1905011;Pulau Besar;4376;3805;8181;4486;3902;8388;5879;374778;956;11,4;98,76
1905020;Simpang Rimba;10949;10247;21196;11986;11207;23193;16257;374778;493;2,13;93,45
1905030;Toboali;33659;31479;65138;38657;36126;74783;52419;374778;1307;1,75;92,39
1905031;Tukak Sadai;5193;4752;9945;6213;5681;11893;8337;374778;471;3,96;96,04
1904010;Koba;18219;16589;34808;19739;18000;37740;26564;528720;1641;4,35;100
1904011;Lubuk Besar;12036;10676;22712;13753;12220;25973;18281;528720;2136;8,22;98,96
1904021;Namang;7351;6561;13912;7866;7032;14898;10486;528720;1120;7,52;99,77
1904020;Pangkalan Baru;19421;18052;37473;23114;21522;44635;31417;528720;1706;3,82;99,77
1904040;Simpang Katis;11476;10799;22275;12623;11897;24521;17259;528720;982;4;99,65
1904030;Sungai Selan;15921;14127;30048;17371;15439;32810;23093;528720;2606;7,94;99,82
1902061;Badau;6818;5934;12752;7733;6737;14471;10619;580050;1625;11,23;96
1902010;Membalong;12558;11614;24172;14043;12994;27037;19841;580050;2315;8,56;93,43
1902063;Selat Nasik;3281;3052;6333;3256;3032;6288;4614;580050;876;13,93;98,98
1902062;Sijuk;13911;12766;26677;15632;14355;29988;22006;580050;3193;10,65;98,37
1902060;Tanjung Pandan;44144;41887;86031;49730;47219;96948;71146;580050;6571;6,78;98,89
1906031;Damar;5824;5286;11110;6604;5983;12587;9284;504668;804;6,39;96,21
1906010;Dendang;4936;4410;9346;5463;4868;10330;7620;504668;1137;11,01;98,82
1906020;Gantung;11643;10797;22440;13384;12384;25767;19006;504668;1845;7,16;96,26
1906040;Kelapa Kampit;8420;7772;16192;9293;8559;17852;13168;504668;1106;6,2;97,71
1906030;Manggar;17234;16132;33366;19335;18059;37394;27582;504668;2478;6,63;99,81
1906011;Simpang Pesak;3826;3554;7380;4151;3846;7997;5898;504668;895;11,19;98,04
1906021;Simpang Renggiang;3439;3190;6629;3764;3486;7251;5348;504668;445;6,14;93,99
1971020;Bukit Intan;21979;21346;43325;18198;17698;35895;26526;527668;2076;5,78;99,96
1971031;GABEK;NA;NA;NA;12585;12089;24674;18234;527668;943;3,82;100
1971041;Gerunggang;19331;17992;37323;17851;16512;34364;25395;527668;1244;3,62;100
1971021;GIRIMAYA;NA;NA;NA;10038;9807;19845;14665;527668;1068;5,38;100
1971030;Pangkal Balam;21065;19990;41055;11012;10287;21299;15740;527668;1238;5,81;100
1971010;Rangkui;20402;19536;39938;19359;18292;37651;27824;527668;2247;5,97;99,99
1971040;Taman Sari;6723;6394;13117;11345;10774;22119;16346;527668;1203;5,44;100
3672040;Cibeber;23587;23021;46608;27709;27172;54881;39358;323935;3610;6,58;99,71
3672030;Cilegon;20127;19338;39465;22112;21346;43458;31166;323935;1731;3,98;99,84
3672011;Citangkil;33321;31752;65073;37199;35615;72814;52218;323935;3098;4,25;99,24
3672010;Ciwandan;22168;20753;42921;23927;22506;46433;33299;323935;2564;5,52;95,77
3672022;Grogol;19764;18774;38538;22174;21164;43338;31080;323935;564;1,3;98,96
3672031;Jombang;30970;29445;60415;33644;32138;65782;47175;323935;2129;3,24;100
3672020;Pulomerak;22007;21053;43060;22885;21996;44882;32187;323935;2299;5,12;100
3672021;Purwakarta;19935;18544;38479;20572;19227;39799;28542;323935;966;2,43;99,97
3673030;Cipocok Jaya;41600;39330;80930;51825;49266;101091;73090;255614;4842;4,79;99,87
3673010;Curug;24574;22734;47308;25917;24108;50025;36168;255614;1049;2,1;100
3673060;Kasemen;45663;42011;87674;48778;45120;93898;67890;255614;18656;19,87;90,71
3673040;Serang;106292;101725;208017;113164;108895;222060;160553;255614;8016;3,61;100
3673050;Taktakan;40438;37746;78184;45118;42347;87465;63239;255614;4982;5,7;100
3673020;Walantaka;38620;37052;75672;44559;42985;87544;63296;255614;2645;3,02;99,89
3671050;Batuceper;46874;43716;90590;51081;47853;98934;73825;455228;6301;6,37;100
3671060;Benda;43156;39861;83017;49599;46010;95609;71344;455228;9062;9,48;100
3671041;Cibodas;71819;70660;142479;76204;75345;151550;113087;455228;6182;4,08;100
3671010;Ciledug;75313;71710;147023;91739;87771;179510;133951;455228;3846;2,14;100
3671020;Cipondoh;109894;106452;216346;138674;135048;273722;204253;455228;8179;2,99;100
3671040;Jatiuwung;63778;56438;120216;64160;57122;121281;90500;455228;6513;5,37;100
3671012;Karang Tengah;59999;58474;118473;67878;66475;134354;100256;455228;3510;2,61;100
3671031;Karawaci;86248;85069;171317;89731;88945;178677;133329;455228;10833;6,06;100
3671011;Larangan;83580;80321;163901;96467;93156;189623;141498;455228;2306;1,22;100
3671051;Neglasari;53859;49645;103504;58945;54576;113520;84710;455228;19537;17,21;100
3671042;Periuk;66391;62993;129384;73036;69625;142662;106455;455228;8612;6,04;100
3671021;Pinang;81651;78555;160206;97482;94243;191726;143067;455228;9728;5,07;100
3671030;Tangerang;78481;73664;152145;88706;83658;172364;128619;455228;7952;4,61;100
3674040;Ciputat;97979;94226;192205;114705;110874;225580;176159;433967;3840;1,7;100
3674050;Ciputat Timur;90288;88530;178818;101752;100280;202033;157771;433967;4022;1,99;100
3674030;Pamulang;144898;141372;286270;167825;164576;332403;259580;433967;6064;1,82;100
3674060;Pondok Aren;153769;149324;303093;185180;180747;365928;285760;433967;4300;1,18;100
3674020;Serpong;68236;68976;137212;84539;85892;170433;133094;433967;3146;1,85;100
3674070;Serpong Utara;63165;63334;126499;81416;82052;163469;127656;433967;1574;0,96;100
3674010;Setu;33946;32279;66225;41247;39423;80670;62997;433967;2944;3,65;100
3602060;Banjarsari;29481;27903;57384;30879;29280;60159;41219;228146;6966;11,58;94,04
3602030;Bayah;20720;19996;40716;21772;21131;42903;29396;228146;747;1,74;100
3602090;Bojongmanik;10867;10339;21206;11528;11178;22706;15558;228146;702;3,09;99,17
3602170;Cibadak;29942;28115;58057;31359;29497;60856;41696;228146;3084;5,07;96,36
3602040;Cibeber;27802;26426;54228;29134;27758;56892;38980;228146;2942;5,17;95,66
3602051;Cigemblong;10000;9527;19527;10627;10341;20967;14366;228146;2170;10,35;99,21
3602021;Cihara;15196;14334;29530;16028;15294;31322;21461;228146;2427;7,75;86,6
3602050;Cijaku;13644;13232;26876;14416;14160;28576;19579;228146;5891;20,62;99,66
3602150;Cikulur;23670;22957;46627;24838;24184;49022;33588;228146;4069;8,3;85,44
3602070;Cileles;23820;22864;46684;24994;24087;49081;33629;228146;3522;7,18;100
3602031;Cilograng;16386;15303;31689;17266;16293;33558;22993;228146;908;2,71;98,84
3602140;Cimarga;31175;29793;60968;32640;31228;63868;43760;228146;7584;11,87;99,26
3602120;Cipanas;23216;22172;45388;24366;23373;47740;32709;228146;4861;10,18;99,91
3602091;Cirinten;12974;11791;24765;13718;12672;26390;18081;228146;2479;9,39;96,65
3602191;Curugbitung;15600;14436;30036;16450;15399;31848;21821;228146;2292;7,2;100
3602080;Gunungkencana;16869;15792;32661;17768;16797;34565;23682;228146;3361;9,72;99,86
3602181;Kalanganyar;16682;15300;31982;17573;16288;33861;23200;228146;3341;9,87;90,92
3602121;Lebakgedong;11250;10287;21537;11927;11122;23049;15792;228146;2537;11,01;99,87
3602100;Leuwidamar;25890;24540;50430;27146;25813;52959;36286;228146;23260;43,92;74,82
3602190;Maja;26400;24126;50526;27678;25383;53060;36355;228146;4178;7,87;98,82
3602010;Malingping;31520;29980;61500;32999;31421;64420;44139;228146;6303;9,78;98,19
3602110;Muncang;16213;15402;31615;17086;16396;33481;22940;228146;4004;11,96;96,08
3602020;Panggarangan;17981;17261;35242;18924;18312;37237;25513;228146;2517;6,76;99,69
3602180;Rangkasbitung;60056;56603;116659;62664;58858;121521;83262;228146;3161;2,6;99,66
3602130;Sajira;23815;22551;46366;24989;23764;48753;33404;228146;6470;13,27;99,95
3602111;Sobang;14580;13781;28361;15388;14724;30112;20632;228146;4951;16,44;100
3602011;Wanasalam;26373;24860;51233;27649;26142;53791;36856;228146;8273;15,38;99,73
3602160;Warunggunung;26930;25372;52302;28227;26670;54897;37613;228146;3425;6,24;99,81
3601071;Angsana;13210;12368;25578;13489;12602;26090;17712;247073;2849;10,92;99,6
3601170;Banjar;15119;14661;29780;15587;15262;30849;20943;247073;3185;10,32;100
3601090;Bojong;17158;16432;33590;17601;17002;34603;23492;247073;3243;9,37;83,4
3601190;Cadasari;16599;14826;31425;17178;15344;32521;22078;247073;3976;12,23;100
3601121;Carita;16477;15558;32035;16966;16115;33081;22458;247073;2426;7,33;99,83
3601030;Cibaliung;14915;13866;28781;15612;14649;30261;20544;247073;5775;19,08;92,21
3601031;Cibitung;10849;10331;21180;11297;10855;22151;15038;247073;5185;23,41;95,02
3601050;Cigeulis;17384;16472;33856;17972;17149;35121;23843;247073;4284;12,2;88,91
3601131;Cikedal;15367;15028;30395;15883;15606;31489;21377;247073;1572;4,99;100
3601040;Cikeusik;26144;24868;51012;26978;25796;52774;35827;247073;5798;10,99;97,16
3601020;Cimanggu;18534;18100;36634;19337;19005;38342;26030;247073;2187;5,7;99,71
3601160;Cimanuk;19617;18630;38247;20345;19376;39721;26966;247073;3460;8,71;99,63
3601161;Cipeucang;14493;13540;28033;14977;14015;28991;19682;247073;3523;12,15;94,53
3601101;Cisata;11890;11481;23371;12211;11901;24112;16369;247073;2335;9,68;90,43
3601130;Jiput;14433;13962;28395;14813;14259;29072;19737;247073;4030;13,86;99,93
3601171;Kaduhejo;17593;16881;34474;18034;17622;35656;24206;247073;4229;11,86;99,69
3601191;Karangtanjung;16854;15510;32364;17663;16391;34053;23118;247073;2472;7,26;100
3601192;Koroncong;9152;8491;17643;9562;8953;18515;12569;247073;1123;6,07;99,94
3601120;Labuan;27988;25873;53861;29260;27096;56356;38259;247073;4712;8,36;99,99
3601181;Majasari;23840;22286;46126;25144;23609;48753;33097;247073;7603;15,59;99,63
3601150;Mandalawangi;23797;23008;46805;24552;23938;48490;32919;247073;7383;15,23;97,85
3601172;Mekarjaya;9551;9465;19016;9680;9673;19353;13138;247073;1602;8,28;99,98
3601140;Menes;17925;17349;35274;18416;17980;36396;24709;247073;2409;6,62;99,97
3601070;Munjul;11330;10846;22176;11638;11225;22863;15521;247073;1926;8,42;96,72
3601110;Pagelaran;17417;16526;33943;17982;17070;35052;23796;247073;3847;10,98;98,3
3601180;Pandeglang;21361;19678;41039;22265;20557;42821;29070;247073;1643;3,84;99,61
3601060;Panimbang;25077;23833;48910;26163;24890;51053;34659;247073;2507;4,91;97,94
3601111;Patia;13832;13410;27242;14175;13858;28033;19031;247073;3213;11,46;86,19
3601080;Picung;17828;17292;35120;18488;17991;36479;24765;247073;3504;9,61;99,93
3601141;Pulosari;14065;13421;27486;14587;13999;28586;19406;247073;7918;27,7;99,88
3601100;Saketi;21823;21132;42955;22722;22134;44857;30452;247073;4608;10,27;99,13
3601072;Sindangresmi;10764;10495;21259;11061;10869;21931;14888;247073;1845;8,41;98,92
3601061;Sobang;17705;17329;35034;18106;17845;35951;24407;247073;1305;3,63;85,69
3601112;Sukaresmi;17403;16414;33817;17777;16838;34614;23499;247073;4062;11,74;99,92
3601010;Sumur;11562;11192;22754;12071;11764;23834;16181;247073;2680;11,24;87,74
3604200;Anyar;26222;24902;51124;27438;26195;53633;37316;232856;1127;2,1;99,89
3604091;Bandung;15600;14940;30540;16323;15717;32040;22292;232856;766;2,39;99,93
3604050;Baros;26885;24408;51293;28132;25676;53808;37437;232856;6381;11,86;100
3604261;Binuang;13772;13587;27359;17653;17115;34768;24190;232856;432;1,24;100
3604210;Bojonegara;21291;20235;41526;22279;21287;43566;30311;232856;1012;2,32;100
3604260;Carenang;21046;20257;41303;17861;16368;34228;23814;232856;1051;3,07;99,59
3604120;Cikande;46940;44894;91834;49117;47226;96343;67031;232856;1542;1,6;99,52
3604080;Cikeusal;32606;32266;64872;34118;33943;68061;47354;232856;3510;5,16;100
3604010;Cinangka;27782;25541;53323;29071;26868;55938;38919;232856;5040;9,01;99,64
3604030;Ciomas;19171;17930;37101;20060;18862;38922;27080;232856;8348;21,45;100
3604240;Ciruas;40436;38764;79200;37964;36733;74696;51970;232856;1763;2,36;99,81
3604041;Gunungsari;10071;9288;19359;10538;9770;20307;14129;232856;1906;9,39;99,96
3604100;Jawilan;27020;25428;52448;28273;26749;55022;38282;232856;2456;4,46;100
3604121;Kibin;27636;39558;67194;28918;41613;70537;49076;232856;801;1,14;99,89
3604110;Kopo;24769;23414;48183;25918;24631;50549;35169;232856;3438;6,8;99,84
3604130;Kragilan;40928;38699;79627;39184;37563;76747;53397;232856;324;0,42;100
3604220;Kramatwatu;44907;42419;87326;46990;44622;91612;63739;232856;1488;1,62;100
3604251;LEBAK WANGI;NA;NA;NA;19900;18807;38707;26931;232856;2036;5,26;99,82
3604190;Mancak;22490;20785;43275;23533;21865;45398;31586;232856;1977;4,35;99,95
3604040;Pabuaran;19718;18287;38005;20633;19237;39870;27740;232856;2702;6,78;99,69
3604020;Padarincang;31600;29757;61357;33066;31302;64368;44785;232856;7854;12,2;99,47
3604090;Pamarayan;24803;24017;48820;25953;25265;51218;35635;232856;3176;6,2;89,58
3604060;Petir;25286;24848;50134;26459;26139;52599;36596;232856;3635;6,91;99,02
3604250;Pontang;25459;23123;48582;21140;19343;40483;28166;232856;2233;5,52;99,74
3604211;Puloampel;17549;16549;34098;18363;17408;35771;24888;232856;251;0,7;100
3604271;Tanara;19018;17879;36897;20595;19075;39670;27600;232856;1739;4,38;99,81
3604270;Tirtayasa;19682;18133;37815;14412;14292;28704;19971;232856;2554;8,9;99,74
3604061;Tunjungteja;19784;19149;38933;20702;20143;40846;28418;232856;3984;9,75;99,97
3604180;Waringinkurung;21223;20067;41290;22207;21109;43316;30137;232856;1324;3,06;99,73
3603130;Balaraja;57650;53825;111475;66149;66962;132961;95034;372431;4616;3,47;100
3603030;Cikupa;116386;108292;224678;139587;11678;155914;111440;372431;1758;1,13;100
3603081;Cisauk;32757;31326;64083;40613;42110;82593;59034;372431;4395;5,32;99,4
3603010;Cisoka;40920;37934;78854;47418;47650;94974;67883;372431;8982;9,46;98,15
3603050;Curug;85762;80050;165812;103469;104721;207957;148638;372431;1165;0,56;99,74
3603141;Gunung Kaler;24084;23615;47699;25949;27591;53430;38189;372431;9979;18,68;100
3603021;Jambe;20685;19502;40187;22750;23240;45931;32829;372431;3851;8,38;96,11
3603131;Jayanti;32371;31123;63494;36250;37788;73914;52830;372431;4192;5,67;98,88
3603051;Kelapa Dua;88706;89329;178035;109606;119718;228740;163493;372431;759;0,33;100
3603161;Kemiri;21194;19411;40605;22122;21944;44033;31473;372431;9164;20,81;100
3603210;Kosambi;68068;62943;131011;81291;81502;162639;116247;372431;6164;3,79;100
3603140;Kresek;30920;29815;60735;32839;34334;67056;47929;372431;5863;8,74;99,69
3603150;Kronjo;28282;26870;55152;29456;30336;59706;42675;372431;8104;13,57;100
3603060;Legok;51036;47135;98171;60971;61046;121905;87132;372431;5344;4,38;100
3603160;Mauk;39626;37973;77599;41807;43437;85107;60830;372431;8222;9,66;100
3603151;Mekarbaru;18242;17175;35417;18967;19347;38266;27351;372431;8190;21,4;99,66
3603070;Pagedangan;48844;46350;95194;58110;59789;117731;84149;372431;4352;3,7;100
3603190;Pakuhaji;53250;50256;103506;57611;58951;116407;83202;372431;14666;12,6;100
3603040;Panongan;49209;47174;96383;66224;68842;134847;96382;372431;4285;3,18;100
3603120;Pasar Kemis;121623;116754;238377;159477;166027;324967;232271;372431;3949;1,22;100
3603170;Rajeg;68267;65007;133274;84210;86955;170909;122158;372431;13850;8,1;100
3603180;Sepatan;47904;44449;92353;58961;59310;118152;84450;372431;4682;3,96;100
3603181;Sepatan Timur;42043;39624;81667;47650;48688;96212;68768;372431;7682;7,98;98,74
3603121;Sindang Jaya;39412;37613;77025;46505;48123;94483;67532;372431;7110;7,53;100
3603011;Solear;37807;36081;73888;44945;46505;91310;65264;372431;8567;9,38;99,92
3603162;Sukadiri;27574;25526;53100;28936;29026;57907;41389;372431;3734;6,45;100
3603132;Sukamulya;30141;28886;59027;32888;34170;66950;47853;372431;7068;10,56;99,99
3603200;Teluknaga;71061;67269;138330;81482;83639;164893;117858;372431;13659;8,28;97,7
3603020;Tigaraksa;61132;58113;119245;76345;78697;154815;110654;372431;6767;4,37;99,99
