desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
6472021001,6472021,6472,64,-0.501027,117.144698,OCBC NISP,28,ATM,1,1,1
6471050002,6471050,6471,64,-1.2362913,116.8248,OCBC NISP,28,ATM,1,1,1
6472050004,6472050,6472,64,-0.4823622,117.1486867,OCBC NISP,28,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.265871,116.8587744,OCBC NISP,28,ATM,1,1,1
6471010008,6471010,6471,64,-1.2391445,116.87171,OCBC NISP,28,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.2700743,116.8556031,OCBC NISP,28,Kantor Cabang Pembantu,1,1,1
6472021001,6472021,6472,64,-0.501223,117.144077,OCBC NISP,28,Kantor Cabang,1,1,1
6471050002,6471050,6471,64,-1.236304,116.824565,OCBC NISP,28,Kantor Cabang Pembantu,1,1,1
6471050003,6471050,6471,64,-1.2338244,116.8232492,Bank UOB,23,ATM,1,1,1
6471011005,6471011,6471,64,-1.2695681,116.8576424,OCBC NISP,28,Kantor Cabang,1,1,1
6471040003,6471040,6471,64,-1.2443078,116.8347775,Bank UOB,23,ATM,1,1,1
6471050003,6471050,6471,64,-1.2338244,116.8232492,Bank UOB,23,Kantor Cabang Pembantu,1,1,1
6471011005,6471011,6471,64,-1.2665496,116.8582534,Bank UOB,23,Kantor Cabang,1,1,1
6472021003,6472021,6472,64,-0.5005625,117.1501119,Bank UOB,23,Kantor Cabang,1,1,1
6472030001,6472030,6472,64,-0.5200375,117.1522056,BPD Kalimantan Timur,124,ATM,1,1,1
6474010005,6474010,6474,64,0.1234529,117.4916932,BPD Kalimantan Timur,124,Kantor Kas,1,1,1
6472050007,6472050,6472,64,-0.4800082,117.134416,BPD Kalimantan Timur,124,ATM,1,1,1
